shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
D208,312870,47.490882,19.016186,2161.0
D208,312871,47.490972,19.016213,2171.0
D208,312872,47.49203,19.016498,2288.0
D208,312873,47.492372,19.016591,2327.0
D208,312874,47.492498,19.01662,2344.0
D208,312875,47.492498,19.016647,2346.0
D208,312876,47.492498,19.01662,2348.0
D208,312877,47.492534,19.016633,2352.0
D208,312878,47.492741,19.016683,2372.0
D208,312879,47.492795,19.01671,2378.0
D208,312880,47.492861,19.016782,2389.0
D208,312881,47.492906,19.016836,2395.0
D208,312882,47.494108,19.018209,2562.0
D208,312883,47.494999,19.019246,2690.0
D208,312884,47.494972,19.01926,2693.0
D208,312885,47.494999,19.019246,2696.0
D208,312886,47.49511,19.019382,2712.0
D208,312887,47.495281,19.019595,2737.0
D208,312888,47.495368,19.019655,2746.0
D208,312889,47.495431,19.019737,2758.0
D208,312890,47.496091,19.020125,2837.0
D208,312891,47.496819,19.020536,2924.0
D208,312892,47.497544,19.020957,3011.0
D208,312893,47.497814,19.021116,3043.0
D208,312894,47.497814,19.021129,3044.0
D208,312895,47.497814,19.021116,3045.0
D208,312896,47.497841,19.021129,3048.0
D208,312897,47.497959,19.02118,3059.0
D208,312898,47.498031,19.021246,3068.0
D208,312899,47.498085,19.021325,3076.0
D208,312900,47.498148,19.021418,3086.0
D208,312901,47.498184,19.021511,3094.0
D208,312902,47.498211,19.021617,3103.0
D208,312903,47.498247,19.021816,3119.0
D208,312904,47.498493,19.023601,3256.0
D208,312905,47.498529,19.023707,3265.0
D208,312906,47.498547,19.023787,3271.0
D208,312907,47.498574,19.02384,3276.0
D208,312908,47.49861,19.023893,3282.0
D208,312909,47.498655,19.02396,3289.0
D208,312910,47.498709,19.023999,3296.0
D208,312911,47.49879,19.024026,3305.0
D208,312912,47.499078,19.024039,3337.0
D208,312913,47.500112,19.024039,3452.0
D208,312914,47.500247,19.024039,3467.0
D208,312915,47.501098,19.024127,3562.0
D208,312916,47.501106,19.024177,3565.0
D208,312917,47.501098,19.024127,3568.0
D208,312918,47.501587,19.024171,3622.0
D208,312919,47.501785,19.024171,3644.0
D208,312920,47.502451,19.024183,3718.0
D208,312921,47.50291,19.02413,3769.0
D208,312922,47.503116,19.024117,3792.0
D208,312923,47.503386,19.024117,3822.0
D208,312924,47.503548,19.02413,3840.0
D208,312925,47.504088,19.024236,3901.0
D208,312926,47.504502,19.024329,3948.0
D208,312927,47.504682,19.024342,3968.0
D208,312928,47.504789,19.024328,3980.0
D208,312929,47.504942,19.024302,3997.0
D208,312930,47.505086,19.024275,4013.0
D208,312931,47.505239,19.024262,4030.0
D208,312932,47.505437,19.024288,4052.0
D208,312933,47.505608,19.024328,4071.0
D208,312934,47.505806,19.024381,4093.0
D208,312935,47.505932,19.024434,4108.0
D208,312936,47.506045,19.024497,4122.0
D208,312937,47.506144,19.024589,4135.0
D208,312938,47.506234,19.024696,4148.0
D208,312939,47.506301,19.024739,4156.0
D208,312940,47.506346,19.024739,4161.0
D208,312941,47.506382,19.024739,4165.0
D208,312942,47.506445,19.024726,4172.0
D208,312943,47.506521,19.024682,4181.0
D208,312944,47.506575,19.024616,4189.0
D208,312945,47.506638,19.024483,4201.0
D208,312946,47.506827,19.024138,4234.0
D208,312947,47.506863,19.024178,4239.0
D208,312948,47.506827,19.024138,4244.0
D208,312949,47.506881,19.024045,4253.0
D208,312950,47.506953,19.023925,4265.0
D208,312951,47.507061,19.023713,4285.0
D208,312952,47.507205,19.023474,4309.0
D208,312953,47.50729,19.023265,4327.0
D208,312954,47.507322,19.023155,4336.0
D208,312955,47.507394,19.022863,4359.0
D208,312956,47.507438,19.022691,4373.0
D208,312957,47.507483,19.022492,4389.0
D208,312958,47.507537,19.022292,4405.0
D208,312959,47.507582,19.022173,4415.0
D208,312960,47.507618,19.02208,4423.0
D208,312961,47.507654,19.022,4430.0
D208,312962,47.507717,19.021921,4439.0
D208,312963,47.507766,19.021871,4445.0
D208,312964,47.507811,19.021831,4451.0
D208,312965,47.50788,19.021759,4458.0
D208,312966,47.508171,19.02126,4510.0
D208,312967,47.508243,19.021114,4524.0
D208,312968,47.50827,19.021061,4529.0
D208,312969,47.508324,19.020915,4542.0
D208,312970,47.508342,19.020835,4548.0
D208,312971,47.50836,19.020729,4556.0
D208,312972,47.508719,19.018034,4763.0
D208,312973,47.508723,19.018044,4764.0
D208,312974,47.508719,19.018034,4765.0
D208,312975,47.50888,19.016799,4860.0
D208,312976,47.508943,19.016388,4892.0
D208,312977,47.509096,19.015551,4957.0
D208,312978,47.509568,19.013225,5140.0
D208,312979,47.509595,19.013212,5143.0
D208,312980,47.509568,19.013225,5146.0
D208,312981,47.509603,19.013012,5162.0
D208,312982,47.509733,19.012245,5222.0
D208,312983,47.50976,19.012086,5234.0
D208,312984,47.509787,19.011913,5247.0
D208,312985,47.509796,19.011781,5257.0
D208,312986,47.509805,19.011595,5271.0
D208,312987,47.509791,19.009402,5436.0
D208,312988,47.509837,19.009411,5438.0
DD27,6077,47.444012,19.099752,0.0
DD27,6078,47.444039,19.099805,5.0
DD27,6079,47.443936,19.099966,23.0
DD27,6080,47.441726,19.1026,337.0
DD27,6081,47.441708,19.10256,341.0
DD27,6082,47.441726,19.1026,345.0
DD27,6083,47.441689,19.102649,350.0
DD27,6084,47.440363,19.104325,547.0
DD27,6085,47.440255,19.104563,569.0
DD27,6086,47.440174,19.104696,582.0
DD27,6087,47.439376,19.10563,693.0
DD27,6088,47.439382,19.10557,697.0
DD27,6089,47.439376,19.10563,701.0
DD27,6090,47.438536,19.106617,823.0
DD27,6091,47.437249,19.108126,1006.0
DD27,6092,47.436038,19.109567,1177.0
DD27,6093,47.43602,19.109554,1179.0
DN98,166274,47.497413,19.055158,0.0
DN98,166275,47.49744,19.055184,4.0
DN98,166276,47.497242,19.055622,44.0
DN98,166277,47.497134,19.055861,66.0
DN98,166278,47.497008,19.0561,89.0
DN98,166279,47.496909,19.056299,108.0
DN98,166280,47.496765,19.056551,133.0
DN98,166281,47.496729,19.056644,141.0
DN98,166282,47.495811,19.058608,321.0
DN98,166283,47.495776,19.058728,331.0
DN98,166284,47.495776,19.058767,335.0
DN98,166285,47.495668,19.058926,352.0
DN98,166286,47.495542,19.059046,369.0
DN98,166287,47.49538,19.059192,390.0
DN98,166288,47.495236,19.059285,407.0
DN98,166289,47.49457,19.059762,487.0
DN98,166290,47.494561,19.059696,492.0
DN98,166291,47.49457,19.059762,497.0
DN98,166292,47.494336,19.059922,526.0
DN98,166293,47.493977,19.06016,573.0
DN98,166294,47.492726,19.06081,720.0
DN98,166295,47.491926,19.061275,816.0
DN98,166296,47.491692,19.061394,844.0
DN98,166297,47.491512,19.061474,865.0
DN98,166298,47.491359,19.061513,882.0
DN98,166299,47.491179,19.061553,902.0
DN98,166300,47.490451,19.061699,981.0
DN98,166301,47.49028,19.061725,1000.0
DN98,166302,47.490145,19.061739,1015.0
DN98,166303,47.490064,19.061739,1024.0
DN98,166304,47.489983,19.061725,1033.0
DN98,166305,47.489866,19.061659,1047.0
DN98,166306,47.48974,19.061593,1062.0
DN98,166307,47.48956,19.061473,1084.0
DN98,166308,47.489228,19.061221,1126.0
DN98,166309,47.489219,19.061248,1128.0
DN98,166310,47.489228,19.061208,1131.0
DN98,166311,47.489156,19.061168,1140.0
DN98,166312,47.489021,19.061048,1157.0
DN98,166313,47.488859,19.060902,1178.0
DN98,166314,47.48876,19.060783,1192.0
DN98,166315,47.488715,19.060637,1206.0
DN98,166316,47.488076,19.059429,1321.0
DN98,166317,47.486928,19.057246,1528.0
DN98,166318,47.486916,19.05724,1529.0
DN98,166319,47.486928,19.057246,1530.0
DN98,166320,47.484865,19.053205,1912.0
DN98,166321,47.484769,19.053052,1926.0
DN98,166322,47.484724,19.052986,1933.0
DN98,166323,47.48468,19.052946,1939.0
DN98,166324,47.48464,19.052913,1946.0
DN98,166325,47.484587,19.0529,1952.0
DN98,166326,47.484506,19.052927,1961.0
DN98,166327,47.484095,19.053477,2020.0
DN98,166328,47.484032,19.05353,2028.0
DN98,166329,47.483978,19.05357,2035.0
DN98,166330,47.483933,19.053583,2040.0
DN98,166331,47.483885,19.053577,2048.0
DN98,166332,47.483822,19.053577,2055.0
DN98,166333,47.483735,19.053543,2063.0
DN98,166334,47.483417,19.053205,2108.0
DN98,166335,47.483345,19.053125,2118.0
DN98,166336,47.483337,19.053086,2122.0
DN98,166337,47.483345,19.053125,2126.0
DN98,166338,47.483309,19.053099,2130.0
DN98,166339,47.48321,19.053033,2142.0
DN98,166340,47.482644,19.052808,2204.0
DN98,166341,47.481915,19.052542,2290.0
DN98,166342,47.481016,19.052143,2394.0
DN98,166343,47.480836,19.052037,2416.0
DN98,166344,47.480449,19.051785,2463.0
DN98,166345,47.479964,19.051467,2519.0
DN98,166346,47.479991,19.051428,2523.0
DN98,166347,47.479973,19.051467,2527.0
DN98,166348,47.479837,19.051334,2548.0
DN98,166349,47.479729,19.051228,2562.0
DN98,166350,47.479433,19.050883,2604.0
DN98,166351,47.479343,19.050777,2617.0
DN98,166352,47.479136,19.050418,2652.0
DN98,166353,47.478659,19.049622,2732.0
DN98,166354,47.47856,19.049423,2751.0
DN98,166355,47.478155,19.048402,2840.0
DN98,166356,47.477799,19.047466,2920.0
DN98,166357,47.477754,19.047387,2928.0
DN98,166358,47.477718,19.047347,2933.0
DN98,166359,47.477682,19.04732,2937.0
DN98,166360,47.477646,19.047294,2941.0
DN98,166361,47.477565,19.04728,2950.0
DN98,166362,47.477448,19.047294,2963.0
DN98,166363,47.477322,19.047267,2977.0
DN98,166364,47.47707,19.047241,3005.0
DN98,166365,47.476834,19.047209,3031.0
DN98,166366,47.476836,19.047188,3033.0
DN98,166367,47.476834,19.047209,3035.0
DN98,166368,47.476663,19.047195,3054.0
DN98,166369,47.476465,19.047142,3076.0
DN98,166370,47.476232,19.047076,3102.0
DN98,166371,47.476061,19.047023,3121.0
DN98,166372,47.474866,19.046617,3258.0
DN98,166373,47.474458,19.046465,3307.0
DN98,166374,47.474467,19.046478,3308.0
DN98,166375,47.474458,19.046465,3309.0
DN98,166376,47.474228,19.046392,3333.0
DN98,166377,47.474093,19.046325,3349.0
DN98,166378,47.473859,19.046232,3376.0
DN98,166379,47.473058,19.045954,3467.0
DN98,166380,47.472779,19.045888,3498.0
DN98,166381,47.471391,19.045404,3659.0
DN98,166382,47.46991,19.044906,3825.0
DN98,166383,47.469774,19.044848,3841.0
DN98,166384,47.469783,19.044821,3843.0
DN98,166385,47.469774,19.044848,3845.0
DN98,166386,47.469046,19.044574,3929.0
DN98,166387,47.467787,19.044123,4073.0
DN98,166388,47.467373,19.043978,4120.0
DN98,166389,47.467336,19.043959,4124.0
DN98,166390,47.467345,19.043933,4126.0
DN98,166391,47.467336,19.043959,4128.0
DN98,166392,47.466669,19.043706,4207.0
DN98,166393,47.463961,19.042725,4517.0
DN98,166394,47.46355,19.042593,4561.0
DN98,166395,47.463343,19.042487,4585.0
DN98,166396,47.462668,19.042235,4662.0
DN98,166397,47.462623,19.042222,4667.0
DN98,166398,47.462639,19.042274,4671.0
DN98,166399,47.462623,19.042222,4675.0
DN98,166400,47.462147,19.042081,4729.0
DN98,166401,47.460042,19.041339,4970.0
DN98,166402,47.459169,19.041029,5070.0
DN98,166403,47.459178,19.041003,5072.0
DN98,166404,47.459169,19.041029,5074.0
DN98,166405,47.45908,19.041007,5084.0
DN98,166406,47.457965,19.040596,5212.0
DN98,166407,47.456603,19.040086,5371.0
DN98,166408,47.456145,19.039927,5423.0
DN98,166409,47.456129,19.039889,5426.0
DN98,166410,47.456145,19.039927,5429.0
DN98,166411,47.455812,19.039795,5467.0
DN98,166412,47.454202,19.039225,5651.0
DN98,166413,47.453815,19.039092,5695.0
DN98,166414,47.452648,19.038683,5826.0
DN98,166415,47.452306,19.038564,5865.0
DN98,166416,47.452253,19.038537,5871.0
DN98,166417,47.452163,19.038497,5881.0
DN98,166418,47.452172,19.038418,5887.0
DN98,166419,47.452163,19.038497,5893.0
DN98,166420,47.451992,19.038365,5914.0
DN98,166421,47.451875,19.038272,5929.0
DN98,166422,47.451812,19.038232,5937.0
DN98,166423,47.451641,19.038157,5957.0
DN98,166424,47.451065,19.038012,6022.0
DN98,166425,47.450885,19.037959,6042.0
DN98,166426,47.45072,19.037926,6063.0
DN98,166427,47.450325,19.037859,6107.0
DN98,166428,47.44974,19.037753,6172.0
DN98,166429,47.447719,19.037451,6395.0
DN98,166430,47.447611,19.037438,6407.0
DN98,166431,47.44762,19.037371,6412.0
DN98,166432,47.447611,19.037438,6417.0
DN98,166433,47.447329,19.037383,6451.0
DN98,166434,47.445965,19.037164,6601.0
DN98,166435,47.444724,19.036965,6740.0
DN98,166436,47.4436,19.036775,6866.0
DN98,166437,47.443483,19.036762,6879.0
DN98,166438,47.443483,19.036709,6883.0
DN98,166439,47.443483,19.036762,6887.0
DN98,166440,47.442259,19.036568,7024.0
DN98,166441,47.441414,19.036418,7119.0
DN98,166442,47.441414,19.036378,7122.0
DO58,242655,47.491164,19.108967,0.0
DO58,242656,47.491155,19.108993,2.0
DO58,242657,47.491695,19.108984,59.0
DO58,242658,47.493431,19.109036,255.0
DO58,242659,47.495265,19.109104,459.0
DO58,242660,47.495526,19.109131,488.0
DO58,242661,47.495724,19.109148,507.0
DO58,242662,47.496282,19.109175,569.0
DO58,242663,47.496282,19.109135,572.0
DO58,242664,47.496282,19.109175,575.0
DO58,242665,47.496516,19.109149,601.0
DO58,242666,47.49666,19.109123,617.0
DO58,242667,47.49684,19.109083,637.0
DO58,242668,47.498072,19.108762,779.0
DO58,242669,47.498324,19.10871,807.0
DO58,242670,47.498602,19.108644,838.0
DO58,242671,47.500078,19.108274,1004.0
DO58,242672,47.500285,19.108247,1027.0
DO58,242673,47.500473,19.108221,1048.0
DO58,242674,47.50059,19.108208,1061.0
DO58,242675,47.50095,19.108115,1102.0
DO58,242676,47.50095,19.108089,1104.0
DO58,242677,47.50095,19.108115,1106.0
DO58,242678,47.500986,19.108102,1110.0
DO58,242679,47.501256,19.108036,1140.0
DO58,242680,47.501463,19.10797,1164.0
DO58,242681,47.502201,19.107802,1244.0
DO58,242682,47.50248,19.107735,1275.0
DO58,242683,47.502587,19.107679,1291.0
DO58,242684,47.502731,19.1076,1308.0
DO58,242685,47.502911,19.10748,1330.0
DO58,242686,47.503226,19.107255,1369.0
DO58,242687,47.505389,19.105648,1638.0
DO58,242688,47.50625,19.105018,1742.0
DO58,242689,47.506484,19.104819,1772.0
DO58,242690,47.506601,19.104713,1787.0
DO58,242691,47.506735,19.104551,1809.0
DO58,242692,47.506843,19.104432,1824.0
DO58,242693,47.50714,19.10406,1867.0
DO58,242694,47.507177,19.10405,1868.0
DO58,242695,47.50714,19.10406,1869.0
DO58,242696,47.507519,19.103679,1918.0
DO58,242697,47.507933,19.103175,1978.0
DO58,242698,47.50859,19.102406,2071.0
DO58,242699,47.509706,19.101092,2230.0
DO58,242700,47.51012,19.100602,2289.0
DO58,242701,47.510462,19.100204,2337.0
DO58,242702,47.510848,19.099737,2395.0
DO58,242703,47.511064,19.099485,2426.0
DO58,242704,47.511334,19.09918,2464.0
DO58,242705,47.511344,19.099156,2467.0
DO58,242706,47.511334,19.09918,2470.0
DO58,242707,47.511793,19.098636,2535.0
DO58,242708,47.51237,19.097909,2617.0
DO58,242709,47.512721,19.097444,2669.0
DO58,242710,47.512972,19.097057,2711.0
DO58,242711,47.513333,19.096569,2763.0
DO58,242712,47.513845,19.095783,2847.0
DO58,242713,47.513809,19.095757,2851.0
DO58,242714,47.513845,19.095783,2855.0
DO58,242715,47.514285,19.09512,2925.0
DO58,242716,47.514735,19.09447,2995.0
DO58,242717,47.515176,19.093833,3064.0
DO58,242718,47.516085,19.092453,3209.0
DO58,242719,47.516555,19.091832,3277.0
DO58,242720,47.516823,19.091405,3323.0
DO58,242721,47.51681,19.091387,3326.0
DO58,242722,47.516823,19.091405,3329.0
DO58,242723,47.516904,19.091246,3344.0
DO58,242724,47.517174,19.090794,3389.0
DO58,242725,47.517471,19.090343,3436.0
DO58,242726,47.517696,19.090051,3469.0
DO58,242727,47.517885,19.089813,3497.0
DO58,242728,47.518263,19.089268,3556.0
DO58,242729,47.518407,19.089069,3578.0
DO58,242730,47.518776,19.088592,3633.0
DO58,242731,47.519082,19.088141,3681.0
DO58,242732,47.519064,19.088114,3684.0
DO58,242733,47.519082,19.088141,3687.0
DO58,242734,47.51928,19.087822,3720.0
DO58,242735,47.519595,19.087331,3771.0
DO58,242736,47.519849,19.086948,3809.0
DO58,242737,47.520074,19.086603,3845.0
DO58,242738,47.520641,19.085661,3940.0
DO58,242739,47.521485,19.084265,4083.0
DO58,242740,47.522366,19.082872,4227.0
DO58,242741,47.522852,19.082115,4306.0
DO58,242742,47.522978,19.081943,4325.0
DO58,242743,47.523158,19.081704,4352.0
DO58,242744,47.523455,19.081306,4397.0
DO58,242745,47.523626,19.081014,4426.0
DO58,242746,47.523617,19.080987,4428.0
DO58,242747,47.523626,19.081014,4430.0
DO58,242748,47.523937,19.080557,4479.0
DO58,242749,47.524234,19.080026,4531.0
DO58,242750,47.524441,19.079694,4565.0
DO58,242751,47.52476,19.079155,4619.0
DO58,242752,47.52517,19.078539,4684.0
DO58,242753,47.525725,19.077763,4767.0
DO58,242754,47.525842,19.077604,4785.0
DO58,242755,47.526209,19.076965,4850.0
DO58,242756,47.5262,19.076952,4851.0
DO58,242757,47.526209,19.076965,4852.0
DO58,242758,47.52649,19.076581,4892.0
DO58,242759,47.52682,19.076009,4951.0
DO58,242760,47.527036,19.075624,4989.0
DO58,242761,47.527243,19.075266,5024.0
DO58,242762,47.52748,19.074949,5057.0
DO58,242763,47.52894,19.072605,5299.0
DO58,242764,47.529273,19.072061,5354.0
DO58,242765,47.529612,19.071536,5406.0
DO58,242766,47.529993,19.070932,5470.0
DO58,242767,47.530452,19.070189,5546.0
DO58,242768,47.530449,19.070169,5549.0
DO58,242769,47.530452,19.070189,5552.0
DO58,242770,47.531421,19.068629,5709.0
DO58,242771,47.531778,19.06807,5769.0
DO58,242772,47.532255,19.067327,5846.0
DO58,242773,47.532219,19.0673,5850.0
DO58,242774,47.532255,19.067327,5854.0
DO58,242775,47.532416,19.067088,5879.0
DO58,242776,47.532956,19.066384,5959.0
DO58,242777,47.533217,19.065986,6001.0
DO58,242778,47.533838,19.065017,6101.0
DO58,242779,47.534207,19.064472,6159.0
DO58,242780,47.53454,19.063981,6211.0
DO58,242781,47.53483,19.06357,6253.0
DO58,242782,47.535028,19.063224,6287.0
DO58,242783,47.535142,19.062932,6314.0
DO58,242784,47.535349,19.06248,6355.0
DO58,242785,47.535475,19.062148,6384.0
DO58,242786,47.535574,19.06183,6410.0
DO58,242787,47.535652,19.061611,6429.0
DO58,242788,47.535934,19.060462,6521.0
DO58,242789,47.536078,19.059931,6564.0
DO58,242790,47.536177,19.059572,6593.0
DO58,242791,47.536258,19.059253,6619.0
DO58,242792,47.53633,19.058895,6647.0
DO58,242793,47.536294,19.058868,6651.0
DO58,242794,47.53633,19.058895,6655.0
DO58,242795,47.536375,19.058669,6673.0
DO58,242796,47.536447,19.058363,6697.0
DO58,242797,47.536588,19.057799,6743.0
DO58,242798,47.537706,19.05321,7110.0
DO58,242799,47.538669,19.049186,7431.0
DO58,242800,47.53919,19.046941,7610.0
DO58,242801,47.539325,19.046397,7654.0
DO58,242802,47.539406,19.046078,7680.0
DO58,242803,47.539478,19.045812,7702.0
DO58,242804,47.539532,19.045547,7723.0
DO58,242805,47.539604,19.045255,7746.0
DO58,242806,47.53962,19.04522,7749.0
DO58,242807,47.539593,19.045207,7752.0
DO58,242808,47.53962,19.04522,7755.0
DO58,242809,47.539649,19.044989,7772.0
DO58,242810,47.53973,19.044458,7813.0
DO58,242811,47.539838,19.043833,7862.0
DO58,242812,47.539892,19.043488,7889.0
DO58,242813,47.539991,19.04301,7927.0
DO58,242814,47.540081,19.042651,7956.0
DO58,242815,47.540189,19.042332,7983.0
DO58,242816,47.540315,19.04204,8009.0
DO58,242817,47.540458,19.041721,8038.0
DO58,242818,47.540746,19.041257,8085.0
DO58,242819,47.54089,19.041044,8108.0
DO58,242820,47.541052,19.040805,8133.0
DO58,242821,47.54116,19.040659,8149.0
DO58,242822,47.541349,19.04034,8181.0
DO58,242823,47.541538,19.039995,8214.0
DO58,242824,47.541517,19.03996,8218.0
DO58,242825,47.541538,19.039995,8222.0
DO58,242826,47.541793,19.039568,8263.0
DO58,242827,47.542048,19.039096,8311.0
DO58,242828,47.542575,19.03824,8396.0
DO58,242829,47.543352,19.037037,8523.0
DO58,242830,47.544176,19.035835,8650.0
DO58,242831,47.544653,19.035184,8722.0
DO58,242832,47.544793,19.03496,8747.0
DO58,242833,47.544955,19.034747,8771.0
DO58,242834,47.545917,19.033485,8914.0
DO58,242835,47.545935,19.033472,8916.0
DO58,242836,47.545957,19.033456,8917.0
DO58,242837,47.545935,19.033472,8918.0
DO58,242838,47.546142,19.033179,8950.0
DO58,242839,47.546403,19.032834,8989.0
DO58,242840,47.546529,19.032648,9009.0
DO58,242841,47.546645,19.032462,9028.0
DO58,242842,47.546825,19.032156,9058.0
DO58,242843,47.546969,19.031944,9081.0
DO58,242844,47.547059,19.031784,9097.0
DO58,242845,47.547338,19.031346,9142.0
DO58,242846,47.547491,19.031133,9165.0
DO58,242847,47.547635,19.030921,9188.0
DO58,242848,47.547868,19.030615,9223.0
DO58,242849,47.548111,19.030203,9264.0
DO58,242850,47.548192,19.030083,9277.0
DO58,242851,47.548273,19.029977,9289.0
DO58,242852,47.548345,19.029884,9300.0
DO58,242853,47.548766,19.02937,9360.0
DO58,242854,47.548768,19.029379,9361.0
DO59,243014,47.548768,19.029379,0.0
DO59,243015,47.548766,19.02937,1.0
DO59,243016,47.548345,19.029884,61.0
DO59,243017,47.548273,19.029977,72.0
DO59,243018,47.548192,19.030083,84.0
DO59,243019,47.548111,19.030203,97.0
DO59,243020,47.54785,19.030575,137.0
DO59,243021,47.547365,19.031226,210.0
DO59,243022,47.547257,19.031386,227.0
DO59,243023,47.547048,19.031749,263.0
DO59,243024,47.546895,19.032015,289.0
DO59,243025,47.546582,19.032488,339.0
DO59,243026,47.546421,19.032728,364.0
DO59,243027,47.546358,19.032821,374.0
DO59,243028,47.546241,19.032953,390.0
DO59,243029,47.546097,19.033153,412.0
DO59,243030,47.545876,19.033456,448.0
DO59,243031,47.545503,19.033883,498.0
DO59,243032,47.544845,19.034765,597.0
DO59,243033,47.544878,19.034772,598.0
DO59,243034,47.544845,19.034765,599.0
DO59,243035,47.544548,19.035217,646.0
DO59,243036,47.543613,19.036585,792.0
DO59,243037,47.543241,19.037137,853.0
DO59,243038,47.542767,19.037847,926.0
DO59,243039,47.542336,19.038538,997.0
DO59,243040,47.541823,19.039362,1081.0
DO59,243041,47.541667,19.039648,1111.0
DO59,243042,47.541067,19.040544,1204.0
DO59,243043,47.541109,19.040538,1206.0
DO59,243044,47.541067,19.040544,1208.0
DO59,243045,47.540926,19.040752,1230.0
DO59,243046,47.540629,19.041296,1283.0
DO59,243047,47.540378,19.041775,1329.0
DO59,243048,47.540261,19.04204,1353.0
DO59,243049,47.540153,19.042293,1375.0
DO59,243050,47.540054,19.042585,1400.0
DO59,243051,47.539955,19.042943,1429.0
DO59,243052,47.539901,19.043183,1448.0
DO59,243053,47.539802,19.043727,1490.0
DO59,243054,47.539685,19.044378,1541.0
DO59,243055,47.539613,19.044697,1566.0
DO59,243056,47.539478,19.045201,1607.0
DO59,243057,47.539397,19.045547,1635.0
DO59,243058,47.539361,19.045733,1650.0
DO59,243059,47.539343,19.045919,1664.0
DO59,243060,47.539377,19.045937,1667.0
DO59,243061,47.539343,19.045919,1670.0
DO59,243062,47.539298,19.046224,1694.0
DO59,243063,47.53928,19.046357,1704.0
DO59,243064,47.539244,19.04657,1720.0
DO59,243065,47.538435,19.05001,1994.0
DO59,243066,47.537859,19.0524,2185.0
DO59,243067,47.537365,19.054432,2348.0
DO59,243068,47.536417,19.058343,2661.0
DO59,243069,47.536357,19.058523,2676.0
DO59,243070,47.536258,19.058842,2702.0
DO59,243071,47.536195,19.059054,2719.0
DO59,243072,47.536096,19.059452,2751.0
DO59,243073,47.536078,19.059532,2757.0
DO59,243074,47.536087,19.059532,2758.0
DO59,243075,47.536078,19.059532,2759.0
DO59,243076,47.53597,19.060103,2804.0
DO59,243077,47.535853,19.060621,2845.0
DO59,243078,47.535637,19.061471,2913.0
DO59,243079,47.535538,19.061816,2941.0
DO59,243080,47.53543,19.062122,2967.0
DO59,243081,47.535313,19.062441,2994.0
DO59,243082,47.53516,19.062786,3025.0
DO59,243083,47.535055,19.063052,3050.0
DO59,243084,47.534875,19.06337,3081.0
DO59,243085,47.534594,19.063808,3124.0
DO59,243086,47.533964,19.064738,3223.0
DO59,243087,47.533415,19.065468,3305.0
DO59,243088,47.533256,19.065734,3334.0
DO59,243089,47.532965,19.066092,3374.0
DO59,243090,47.532974,19.066119,3376.0
DO59,243091,47.532965,19.066092,3378.0
DO59,243092,47.532176,19.067221,3503.0
DO59,243093,47.531976,19.067499,3531.0
DO59,243094,47.531727,19.068005,3580.0
DO59,243095,47.531229,19.068787,3659.0
DO59,243096,47.530254,19.070321,3817.0
DO59,243097,47.530014,19.070673,3854.0
DO59,243098,47.530041,19.070699,3858.0
DO59,243099,47.530014,19.070673,3862.0
DO59,243100,47.529327,19.071795,3976.0
DO59,243101,47.529084,19.072247,4019.0
DO59,243102,47.528922,19.072539,4047.0
DO59,243103,47.528406,19.073395,4135.0
DO59,243104,47.527261,19.07516,4317.0
DO59,243105,47.526811,19.07585,4389.0
DO59,243106,47.525764,19.077517,4560.0
DO59,243107,47.525797,19.077524,4561.0
DO59,243108,47.525764,19.077517,4562.0
DO59,243109,47.52449,19.0795,4768.0
DO59,243110,47.523856,19.080544,4873.0
DO59,243111,47.523221,19.081452,4971.0
DO59,243112,47.52323,19.081478,4973.0
DO59,243113,47.523221,19.081452,4975.0
DO59,243114,47.52289,19.081997,5032.0
DO59,243115,47.522638,19.082396,5073.0
DO59,243116,47.522048,19.083304,5166.0
DO59,243117,47.520626,19.085574,5399.0
DO59,243118,47.520128,19.086404,5485.0
DO59,243119,47.519798,19.086875,5534.0
DO59,243120,47.519469,19.087318,5584.0
DO59,243121,47.51865,19.088525,5713.0
DO59,243122,47.518677,19.088565,5717.0
DO59,243123,47.51865,19.088525,5721.0
DO59,243124,47.518236,19.089109,5785.0
DO59,243125,47.517732,19.089879,5866.0
DO59,243126,47.516949,19.091033,5989.0
DO59,243127,47.516391,19.091896,6079.0
DO59,243128,47.5164,19.091909,6080.0
DO59,243129,47.516391,19.091896,6081.0
DO59,243130,47.516148,19.092281,6121.0
DO59,243131,47.515824,19.092758,6172.0
DO59,243132,47.51478,19.094337,6338.0
DO59,243133,47.514602,19.094632,6370.0
DO59,243134,47.514349,19.094921,6403.0
DO59,243135,47.514133,19.095213,6436.0
DO59,243136,47.513872,19.095571,6476.0
DO59,243137,47.51372,19.095839,6504.0
DO59,243138,47.513422,19.096248,6547.0
DO59,243139,47.513431,19.096261,6548.0
DO59,243140,47.513422,19.096248,6549.0
DO59,243141,47.51327,19.096529,6578.0
DO59,243142,47.512757,19.097259,6657.0
DO59,243143,47.512325,19.097896,6725.0
DO59,243144,47.511748,19.098596,6806.0
DO59,243145,47.51155,19.098821,6834.0
DO59,243146,47.511352,19.099007,6860.0
DO59,243147,47.511289,19.099073,6869.0
DO59,243148,47.511082,19.099299,6898.0
DO59,243149,47.510897,19.099587,6928.0
DO59,243150,47.510921,19.09958,6929.0
DO59,243151,47.510897,19.099587,6930.0
